"id","text","Hello","Done","Connect","Order","Changing","Return","Other","Inform","Request","ID_product","size_product","color_product","material_product","cost_product","amount_product","name_promotion","content_promotion","Id member","phone member","addr member","level member","benefit member","feedback","shiping fee","size customer","height customer","weight customer","addr store","phone store"
"502093","Shop: Bạn vui lòng để lại tin nhắn Đỗ Hoài Phương Boutique sẽ phản hồi trong thời gian sớm nhất ạ!.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502094","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502095","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502096","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502097","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502098","Khách 741: Liên hệ Admin","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502099","Khách 741: Dam hoa hong 149k con ko shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502100","Shop: Hãy để lại tin nhắn và Đỗ Hoài Phương Boutique sẽ trả lời Bạn trong thời gian sớm nhất.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502101","Khách 741: Liên hệ tư vấn viên","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502102","Shop: Đỗ Hoài Phương Boutique thường phản hồi lại trong 24h. Nếu Bạn muốn hỏi điều gì, hãy click vào nút ""Liên hệ tư vấn viên"" nhé.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502103","Khách 741: Dam hoa hong 149k con ko shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502104","Shop: Khanh Chau vui lòng chụp màn hình mẫu muốn đặt kèm thông tin giúp em nhé ( địa chỉ + điện thoại ) để tiện cho việc chốt hàng  hoặc có thể liên hệ hotline : 0251.730.9099 ấn phím 1 để Đỗ Hoài Phương Boutique hỗ trợ nhanh nhất nhé . thanks Khanh Chau","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502105","Khách 741: Đặt Hàng","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502106","Shop: Chào anh/chị Khanh Chau !!!Cảm ơn anh/chị đã liên hệ với Đỗ Hoài Phương Boutique. Hãy gửi cho chúng tôi bất kì câu hỏi nào anh/chị đang thắc mắc nhé","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502107","Shop: Chào mừng Bạn Khanh Chau!! Cảm ơn Bạn đã liên hệ với Đỗ Hoài Phương Boutique. Chúng tôi có thể giúp gì cho Bạn ạ?.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502108","Shop: Hiện tại hệ thống đang quá tải, khách vui lòng để lại nội dung , vấn đề , kèm theo hình ảnh mà bạn quan tâm hoặc cần xử lý","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502109","Nếu chốt hàng (thông tin đầy đủ sđt + địa chỉ)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502110","Khách vui lòng làm theo các bước để Nv xử lý đơn hàng nhanh hơn","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502111","Call 0251.730.9099.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502112","Khách 741: Bắt đầu","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502113","**** Conversation: Khách 742","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502114","Khách 742: Ok e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502115","Shop: e đi đơn mới kèm cái túi cho chị ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502116","Shop: dạ chị e tìm được cái túi cho chị rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502117","Khách 742: K bit live nào e ơi. Chi bit túi frendi chữ nhìu màu ấy","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502118","Khách 742: Dung rui e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502119","Shop: túi này mình chuyển khoản giữ đơn đúng không ạ chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502120","Shop: chị gửi e coi, bên e kiểm tra cho chị ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502121","Shop: dạ chị mình còn mẫu không ạ chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502122","Khách 742: Sao k nge thay tl c j het nè.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502123","Khách 742: Bên shop giải quyết túi cho c sao ùi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502124","Khách 742: Túi đá c nhận được lâu rui e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502125","Khách 742: Túi này nè e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502126","Khách 742: K túi frendi","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502127","Shop: dạ chị túi đá 185k đúng không ạ chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502128","Khách 742: C đã ck tiền rui e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502129","Khách 742: Và còn cái túi của c nữa e. C ck mà giao sót","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502130","Shop: các bạn gọi chốt đơn chị nhắc các bạn giúp e mình có đơn lỗi trừ tiền nha chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502131","Khách 742: Ok e","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502132","Shop: chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502133","Shop: sợ trường hợp đọc nhiều quá mà hàng thì không đủ đó chj","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502134","Shop: dạ nhiều khi do các bạn chốt đủ số lượng rồi nên không đọc thêm tên nữa ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502135","Shop: 1 cái mã 07 màu xanh","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502136","Shop: dạ e thấy mình có đơn hàng ngày 06/01 á chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502137","Khách 742: Đừng nói với c là e gửi lộn mẫu rùi nick vô là c k lấy hàng nhe.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502138","Khách 742: Mã này nè.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502139","Khách 742: Sao c đặt trên live k đọc tên c vậy.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502140","Khách 742: Hi shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502141","Khách 742: Vay để do di e ki nào P like tip c trừ. Chứ bua jo c chưa có đơn. Còn túi xach thi c da ck mà giao thiếu c nhe","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502142","Shop: tổng 205k ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502143","Shop: dạ chị","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502144","Khách 742: Bua truoc c còn 10k","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502145","Khách 742: Tổng 205k e.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502146","Shop: đơn lỗi 195k em cấn trừ vào đơn mới cho chị được không ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502147","Shop: mẫu chị đặt bên e không còn hàng đổi lại cho chị ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502148","Shop: Cảm ơn bạn đã nhắn tin. Chúng tôi hiện đang vắng mặt và sẽ trả lời bạn trong giờ làm việc.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502149","Khách 742: Ok e.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502150","Shop: dạ chị e nhận được đơn hàng lỗi của chị rồi ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502151","Khách 742: Ok e nhe.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502152","Shop: Đơn hàng mình gửi về shop ĐỖ HOÀI PHƯƠNG Đ/c :67/4 đường 30/4 kp2 phường trung dũng tp Biên Hòa Đồng Nai Sdt:xxxxx Ghi chú giúp em là hàng lỗi bên dưới cục hàng, kèm theo tờ bill tiền ngoài cục hàng  và để đầy đủ thông tin giúp e ạ: tên facebook đặt hàng & sđt đặt hàng. Phí SHIP hàng lỗi bên e sẽ chịu (trường hợp bên giao hàng bắt trả trước thì để thu hộ tiền ship giúp e nhé ) .LUU Ý MÌNH KHÔNG GUI BÊN GIAO HÀNG NHANH GIÚP E VÌ PHÍ RẤT CAO và KHÔNG THU COD giá trị hàng. Sau khi nhận được hàng c gửi về bên e sẽ gọi lại và giải quyết cho c luôn ạ!","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502153","Shop: e nhận được hàng lỗi e đi đầy đủ lại đơn cho chị luôn ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502154","Shop: mình gửi lại đươn hàng lỗi về giúp e với ạ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"502155","Khách 742: Gửi đơn cho c ck. C ck rùi lại nói hết set len hồng . Jo giao hàng c đã gửi mẫu và được chốt trên live thì lại giao mẫu khác. Và k giao túi luôn. C đã sợ quên nên nt nhắc rùi nè.","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
